Timestamp,index,Weight,mice,count
2023-05-23 19:16:59.590,666577,17015803217322121651001161561870,a,1
2023-05-23 19:18:34.340,667534,1701580321732212165102255211870,d,1
2023-05-23 19:18:36.360,667557,1701580321732212165102255211870,d,1
2023-05-23 19:19:40.400,668194,1701580321732212165102255211870,d,1
2023-05-23 19:19:41.410,668207,1701580321732212165102255211870,d,1
2023-05-23 19:20:29.290,668688,17015803217322121651001161561870,a,1
2023-05-23 19:20:30.300,668705,17015803217322121651001161561870,a,1
2023-05-23 19:20:39.390,668800,17015803217322121651001161561870,a,1
2023-05-23 19:20:41.410,668819,17015803217322121651001161561870,a,1
2023-05-23 19:25:23.230,671632,1701580321732212165101302471870,c,1
2023-05-23 19:25:40.400,671805,1701580321732212165101302471870,c,1
2023-05-23 19:26:18.180,672182,1701580321732212165101302471870,c,1
2023-05-23 19:26:50.500,672509,1701580321732212165101302471870,c,1
2023-05-23 19:26:52.520,672534,1701580321732212165101302471870,c,1
2023-05-23 19:27:00.000,672611,1701580321732212165101302471870,c,1
2023-05-23 19:27:02.020,672632,1701580321732212165101302471870,c,1
2023-05-23 19:28:03.030,673241,1701580321732212165102255211870,d,1
2023-05-23 19:28:10.100,673316,1701580321732212165102255211870,d,1
2023-05-23 19:28:14.140,673361,17015803217322121651001161561870,a,1
2023-05-23 19:28:16.160,673388,17015803217322121651001161561870,a,1
2023-05-23 19:31:44.440,675459,1701580321732212165101302471870,c,1
2023-05-23 19:31:59.590,675618,17015803217322121651001161561870,a,1
2023-05-23 19:32:04.040,675669,17015803217322121651001161561870,a,1
2023-05-23 19:33:07.070,676294,17015803217322121651001161561870,a,1
2023-05-23 19:33:08.080,676309,17015803217322121651001161561870,a,1
2023-05-23 19:33:52.520,676748,17015803217322121651001161561870,a,1
2023-05-23 19:33:53.530,676767,17015803217322121651001161561870,a,1
2023-05-23 19:34:51.510,677344,1701580321732212165102255211870,d,1
2023-05-23 19:34:52.520,677361,1701580321732212165102255211870,d,1
2023-05-23 19:39:43.430,680260,1701580321732212165102255211870,d,1
2023-05-23 19:39:44.440,680275,1701580321732212165102255211870,d,1
2023-05-23 19:42:57.570,682198,1701580321732212165101302471870,c,1
2023-05-23 19:43:03.030,682259,1701580321732212165101302471870,c,1
2023-05-23 19:43:23.230,682462,1701580321732212165102255211870,d,1
2023-05-23 19:43:25.250,682487,1701580321732212165102255211870,d,1
2023-05-23 19:43:42.420,682658,1701580321732212165102255211870,d,1
2023-05-23 19:43:42.420,682669,1701580321732212165102255211870,d,1
2023-05-23 19:44:19.190,683036,1701580321732212165101302471870,c,1
2023-05-23 19:44:21.210,683063,1701580321732212165101302471870,c,1
2023-05-23 19:46:07.070,684120,17015803217322121651001161561870,a,1
2023-05-23 19:46:09.090,684143,17015803217322121651001161561870,a,1
2023-05-23 19:46:18.180,684232,1701580321732212165102255211870,d,1
2023-05-23 19:46:18.180,684243,1701580321732212165102255211870,d,1
2023-05-23 19:47:49.490,685146,1701580321732212165101302471870,c,1
2023-05-23 19:47:51.510,685169,1701580321732212165101302471870,c,1
2023-05-23 19:47:59.590,685256,17015803217322121651001161561870,a,1
2023-05-23 19:48:14.140,685409,17015803217322121651001161561870,a,1
2023-05-23 19:48:20.200,685466,1701580321732212165101302471870,c,1
2023-05-23 19:48:21.210,685481,1701580321732212165101302471870,c,1
2023-05-23 19:48:32.320,685600,1701580321732212165102255211870,d,1
2023-05-23 19:48:33.330,685615,1701580321732212165102255211870,d,1
2023-05-23 19:48:42.420,685706,1701580321732212165102731631870,e,1
2023-05-23 19:48:54.540,685823,1701580321732212165102731631870,e,1
2023-05-23 19:48:59.590,685880,1701580321732212165102731631870,e,1
2023-05-23 19:49:39.390,686285,1701580321732212165101302471870,c,1
2023-05-23 19:49:41.410,686304,1701580321732212165101302471870,c,1
2023-05-23 19:49:47.470,686367,1701580321732212165101302471870,c,1
2023-05-23 19:49:48.480,686378,1701580321732212165101302471870,c,1
2023-05-23 19:50:14.140,686639,1701580321732212165102731631870,e,1
2023-05-23 19:50:21.210,686716,1701580321732212165102731631870,e,1
2023-05-23 19:51:04.040,687149,1701580321732212165102731631870,e,1
2023-05-23 19:51:13.130,687240,1701580321732212165102731631870,e,1
2023-05-23 19:51:15.150,687267,1701580321732212165102731631870,e,1
2023-05-23 19:51:22.220,687334,1701580321732212165102731631870,e,1
2023-05-23 19:51:32.320,687443,1701580321732212165102731631870,e,1
2023-05-23 19:51:36.360,687480,1701580321732212165102731631870,e,1
2023-05-23 19:53:45.450,688773,1701580321732212165102255211870,d,1
2023-05-23 19:53:46.460,688782,1701580321732212165102255211870,d,1
2023-05-23 19:55:23.230,689757,1701580321732212165102255211870,d,1
2023-05-23 19:55:24.240,689770,1701580321732212165102255211870,d,1
2023-05-23 19:59:15.150,692075,1701580321732212165102255211870,d,1
2023-05-23 19:59:16.160,692086,1701580321732212165102255211870,d,1
2023-05-23 19:59:32.320,692243,1701580321732212165101302471870,c,1
2023-05-23 19:59:33.330,692262,1701580321732212165101302471870,c,1
2023-05-23 20:00:48.480,693015,1701580321732212165101302471870,c,1
2023-05-23 20:00:50.500,693030,1701580321732212165101302471870,c,1
2023-05-23 20:01:28.280,693419,17015803217322121651001161561870,a,1
2023-05-23 20:01:31.310,693452,17015803217322121651001161561870,a,1
2023-05-23 20:01:38.380,693519,1701580321732212165101302471870,c,1
2023-05-23 20:01:39.390,693536,1701580321732212165101302471870,c,1
2023-05-23 20:02:04.040,693789,1701580321732212165101302471870,c,1
2023-05-23 20:02:05.050,693800,1701580321732212165101302471870,c,1
2023-05-23 20:03:35.350,694703,1701580321732212165102731631870,e,1
2023-05-23 20:03:38.380,694732,1701580321732212165102731631870,e,1
2023-05-23 20:04:13.130,695083,17015803217322121651001161561870,a,1
2023-05-23 20:04:16.160,695118,17015803217322121651001161561870,a,1
2023-05-23 20:04:47.470,695437,1701580321732212165102731631870,e,1
2023-05-23 20:04:49.490,695454,1701580321732212165102731631870,e,1
2023-05-23 20:06:04.040,696211,1701580321732212165101302471870,c,1
2023-05-23 20:06:05.050,696224,1701580321732212165101302471870,c,1
2023-05-23 20:06:17.170,696339,1701580321732212165102255211870,d,1
2023-05-23 20:06:18.180,696356,1701580321732212165102255211870,d,1
2023-05-23 20:06:50.500,696679,1701580321732212165101302471870,c,1
2023-05-23 20:06:51.510,696690,1701580321732212165101302471870,c,1
2023-05-23 20:10:32.320,698899,17015803217322121651001161561870,a,1
2023-05-23 20:10:34.340,698916,17015803217322121651001161561870,a,1
2023-05-23 20:11:21.210,699387,1701580321732212165102731631870,e,1
2023-05-23 20:11:22.220,699402,1701580321732212165102731631870,e,1
2023-05-23 20:11:47.470,699659,1701580321732212165101302471870,c,1
2023-05-23 20:11:48.480,699674,1701580321732212165101302471870,c,1
2023-05-23 20:11:59.590,699789,17015803217322121651001161561870,a,1
2023-05-23 20:12:01.010,699808,17015803217322121651001161561870,a,1
2023-05-23 20:12:32.320,700117,1701580321732212165102255211870,d,1
2023-05-23 20:12:33.330,700132,1701580321732212165102255211870,d,1
2023-05-23 20:12:36.360,700165,1701580321732212165102731631870,e,1
2023-05-23 20:12:37.370,700180,1701580321732212165102731631870,e,1
2023-05-23 20:13:07.070,700481,1701580321732212165101302471870,c,1
2023-05-23 20:13:08.080,700492,1701580321732212165101302471870,c,1
2023-05-23 20:15:17.170,701779,1701580321732212165102255211870,d,1
2023-05-23 20:15:17.170,701788,1701580321732212165102255211870,d,1
2023-05-23 20:17:23.230,703047,1701580321732212165102731631870,e,1
2023-05-23 20:17:25.250,703064,1701580321732212165102731631870,e,1
2023-05-23 20:17:37.370,703195,1701580321732212165102731631870,e,1
2023-05-23 20:17:38.380,703208,1701580321732212165102731631870,e,1
2023-05-23 20:17:40.400,703231,17015803217322121651001161561870,a,1
2023-05-23 20:17:42.420,703250,17015803217322121651001161561870,a,1
2023-05-23 20:19:00.000,704033,17015803217322121651001161561870,a,1
2023-05-23 20:19:02.020,704052,17015803217322121651001161561870,a,1
2023-05-23 20:20:36.360,704995,1701580321732212165101302471870,c,1
2023-05-23 20:20:37.370,705010,1701580321732212165101302471870,c,1
2023-05-23 20:20:42.420,705063,1701580321732212165101302471870,c,1
2023-05-23 20:20:43.430,705074,1701580321732212165101302471870,c,1
2023-05-23 20:21:47.470,705719,1701580321732212165101302471870,c,1
2023-05-23 20:21:49.490,705734,1701580321732212165101302471870,c,1
2023-05-23 20:22:33.330,706185,1701580321732212165101302471870,c,1
2023-05-23 20:22:34.340,706196,1701580321732212165101302471870,c,1
2023-05-23 20:23:06.060,706515,1701580321732212165102255211870,d,1
2023-05-23 20:23:07.070,706528,1701580321732212165102255211870,d,1
2023-05-23 20:24:40.400,707457,17015803217322121651001161561870,a,1
2023-05-23 20:24:41.410,707470,17015803217322121651001161561870,a,1
2023-05-23 20:24:47.470,707535,17015803217322121651001161561870,a,1
2023-05-23 20:24:48.480,707552,17015803217322121651001161561870,a,1
2023-05-23 20:27:07.070,708935,1701580321732212165102731631870,e,1
2023-05-23 20:27:08.080,708948,1701580321732212165102731631870,e,1
2023-05-23 20:27:24.240,709107,1701580321732212165102255211870,d,1
2023-05-23 20:27:24.240,709118,1701580321732212165102255211870,d,1
2023-05-23 20:28:32.320,709799,1701580321732212165102731631870,e,1
2023-05-23 20:28:34.340,709816,1701580321732212165102731631870,e,1
2023-05-23 20:31:14.140,711417,1701580321732212165102255211870,d,1
2023-05-23 20:31:17.170,711452,1701580321732212165102255211870,d,1
2023-05-23 20:31:46.460,711737,1701580321732212165101302471870,c,1
2023-05-23 20:31:47.470,711756,1701580321732212165101302471870,c,1
2023-05-23 20:32:11.110,712001,1701580321732212165102255211870,d,1
2023-05-23 20:32:13.130,712018,1701580321732212165102255211870,d,1
2023-05-23 20:32:20.200,712097,1701580321732212165101302471870,c,1
2023-05-23 20:32:22.220,712116,1701580321732212165101302471870,c,1
2023-05-23 20:32:44.440,712341,1701580321732212165101302471870,c,1
2023-05-23 20:32:45.450,712354,1701580321732212165101302471870,c,1
2023-05-23 20:33:39.390,712891,1701580321732212165101302471870,c,1
2023-05-23 20:33:40.400,712904,1701580321732212165101302471870,c,1
2023-05-23 20:33:49.490,713001,1701580321732212165102255211870,d,1
2023-05-23 20:35:57.570,714276,1701580321732212165102731631870,e,1
2023-05-23 20:35:58.580,714295,1701580321732212165102731631870,e,1
2023-05-23 20:37:17.170,715080,1701580321732212165102731631870,e,1
2023-05-23 20:37:18.180,715093,1701580321732212165102731631870,e,1
2023-05-23 20:38:09.090,715608,17015803217322121651001161561870,a,1
2023-05-23 20:38:10.100,715621,17015803217322121651001161561870,a,1
2023-05-23 20:40:51.510,717228,1701580321732212165102255211870,d,1
2023-05-23 20:40:52.520,717241,1701580321732212165102255211870,d,1
2023-05-23 20:41:23.230,717554,17015803217322121651001161561870,a,1
2023-05-23 20:41:25.250,717573,17015803217322121651001161561870,a,1
2023-05-23 20:42:33.330,718260,1701580321732212165101302471870,c,1
2023-05-23 20:42:34.340,718275,1701580321732212165101302471870,c,1
2023-05-23 20:42:53.530,718462,17015803217322121651001161561870,a,1
2023-05-23 20:42:54.540,718477,17015803217322121651001161561870,a,1
2023-05-23 20:44:06.060,719198,17015803217322121651001161561870,a,1
2023-05-23 20:44:08.080,719215,17015803217322121651001161561870,a,1
2023-05-23 20:44:53.530,719674,17015803217322121651001161561870,a,1
2023-05-23 20:44:54.540,719687,17015803217322121651001161561870,a,1
2023-05-23 20:45:01.010,719762,17015803217322121651001161561870,a,1
2023-05-23 20:45:03.030,719777,17015803217322121651001161561870,a,1
2023-05-23 20:45:17.170,719922,1701580321732212165101302471870,c,1
2023-05-23 20:45:19.190,719943,1701580321732212165101302471870,c,1
2023-05-23 20:46:08.080,720442,1701580321732212165101302471870,c,1
2023-05-23 20:46:11.110,720471,1701580321732212165101302471870,c,1
2023-05-23 20:46:17.170,720534,1701580321732212165101302471870,c,1
2023-05-23 20:46:38.380,720745,1701580321732212165102731631870,e,1
2023-05-23 20:46:39.390,720758,1701580321732212165102731631870,e,1
2023-05-23 20:49:48.480,722651,1701580321732212165101302471870,c,1
2023-05-23 20:49:49.490,722664,1701580321732212165101302471870,c,1
2023-05-23 20:50:14.140,722909,1701580321732212165102731631870,e,1
2023-05-23 20:50:15.150,722922,1701580321732212165102731631870,e,1
2023-05-23 20:50:43.430,723205,1701580321732212165101302471870,c,1
2023-05-23 20:50:44.440,723218,1701580321732212165101302471870,c,1
2023-05-23 20:51:04.040,723429,1701580321732212165101302471870,c,1
2023-05-23 20:51:05.050,723442,1701580321732212165101302471870,c,1
2023-05-23 20:51:22.220,723615,1701580321732212165101302471870,c,1
2023-05-23 20:51:23.230,723626,1701580321732212165101302471870,c,1
2023-05-23 20:52:30.300,724289,17015803217322121651001161561870,a,1
2023-05-23 20:52:30.300,724300,17015803217322121651001161561870,a,1
2023-05-23 20:52:32.320,724315,1701580321732212165101302471870,c,1
2023-05-23 20:52:33.330,724334,1701580321732212165101302471870,c,1
2023-05-23 20:52:41.410,724419,1701580321732212165102255211870,d,1
2023-05-23 20:52:42.420,724432,1701580321732212165102255211870,d,1
2023-05-23 20:52:43.430,724447,1701580321732212165101302471870,c,1
2023-05-23 20:52:44.440,724458,1701580321732212165101302471870,c,1
2023-05-23 20:54:54.540,725753,1701580321732212165101302471870,c,1
2023-05-23 20:54:55.550,725766,1701580321732212165101302471870,c,1
2023-05-23 20:55:02.020,725837,17015803217322121651001161561870,a,1
2023-05-23 20:55:04.040,725860,17015803217322121651001161561870,a,1
2023-05-23 20:55:29.290,726117,1701580321732212165101302471870,c,1
2023-05-23 20:55:30.300,726130,1701580321732212165101302471870,c,1
2023-05-23 20:55:34.340,726173,17015803217322121651001161561870,a,1
2023-05-23 20:55:35.350,726188,17015803217322121651001161561870,a,1
2023-05-23 20:56:16.160,726595,1701580321732212165102731631870,e,1
2023-05-23 20:56:16.160,726606,1701580321732212165102731631870,e,1
2023-05-23 20:56:27.270,726715,17015803217322121651001161561870,a,1
2023-05-23 20:56:28.280,726728,17015803217322121651001161561870,a,1
2023-05-23 20:58:01.010,727655,1701580321732212165102731631870,e,1
2023-05-23 20:58:02.020,727666,1701580321732212165102731631870,e,1
2023-05-23 21:02:51.510,730549,1701580321732212165101302471870,c,1
2023-05-23 21:02:52.520,730566,1701580321732212165101302471870,c,1
2023-05-23 21:06:20.200,732643,1701580321732212165101302471870,c,1
2023-05-23 21:06:21.210,732656,1701580321732212165101302471870,c,1
2023-05-23 21:07:17.170,733217,1701580321732212165101302471870,c,1
2023-05-23 21:07:23.230,733276,1701580321732212165101302471870,c,1
2023-05-23 21:10:03.030,734873,1701580321732212165102255211870,d,1
2023-05-23 21:10:05.050,734898,1701580321732212165102255211870,d,1
2023-05-23 21:11:32.320,735767,1701580321732212165102731631870,e,1
2023-05-23 21:11:33.330,735776,1701580321732212165102731631870,e,1
2023-05-23 21:12:46.460,736513,17015803217322121651001161561870,a,1
2023-05-23 21:12:47.470,736524,17015803217322121651001161561870,a,1
2023-05-23 21:14:11.110,737365,1701580321732212165102255211870,d,1
2023-05-23 21:14:12.120,737376,1701580321732212165102255211870,d,1
2023-05-23 21:14:49.490,737751,17015803217322121651001161561870,a,1
2023-05-23 21:14:53.530,737794,17015803217322121651001161561870,a,1
2023-05-23 21:15:25.250,738117,1701580321732212165102731631870,e,1
2023-05-23 21:15:26.260,738130,1701580321732212165102731631870,e,1
2023-05-23 21:15:28.280,738155,17015803217322121651001161561870,a,1
2023-05-23 21:15:30.300,738176,17015803217322121651001161561870,a,1
2023-05-23 21:15:40.400,738279,17015803217322121651001161561870,a,1
2023-05-23 21:16:12.120,738596,17015803217322121651001161561870,a,1
2023-05-23 21:17:19.190,739273,17015803217322121651001161561870,a,1
2023-05-23 21:17:20.200,739282,17015803217322121651001161561870,a,1
2023-05-23 21:17:38.380,739461,17015803217322121651001161561870,a,1
2023-05-23 21:17:47.470,739562,17015803217322121651001161561870,a,1
2023-05-23 21:23:32.320,742993,1701580321732212165102255211870,d,1
2023-05-23 21:24:49.490,743764,17015803217322121651001161561870,a,1
2023-05-23 21:26:50.500,744975,17015803217322121651001161561870,a,1
2023-05-23 21:26:52.520,744998,17015803217322121651001161561870,a,1
2023-05-23 21:26:59.590,745069,17015803217322121651001161561870,a,1
2023-05-23 21:26:59.590,745080,17015803217322121651001161561870,a,1
2023-05-23 21:27:57.570,745657,17015803217322121651001161561870,a,1
2023-05-23 21:27:58.580,745674,17015803217322121651001161561870,a,1
2023-05-23 21:28:36.360,746051,17015803217322121651001161561870,a,1
2023-05-23 21:28:43.430,746128,17015803217322121651001161561870,a,1
2023-05-23 21:28:45.450,746147,17015803217322121651001161561870,a,1
2023-05-23 21:33:26.260,748948,1701580321732212165102731631870,e,1
2023-05-23 21:33:29.290,748979,1701580321732212165102731631870,e,1
2023-05-23 21:35:37.370,750262,1701580321732212165101302471870,c,1
2023-05-23 21:35:38.380,750279,1701580321732212165101302471870,c,1
2023-05-23 21:36:42.420,750912,17015803217322121651001161561870,a,1
2023-05-23 21:36:43.430,750929,17015803217322121651001161561870,a,1
2023-05-23 21:39:00.000,752294,1701580321732212165102731631870,e,1
2023-05-23 21:39:01.010,752307,1701580321732212165102731631870,e,1
2023-05-23 21:40:05.050,752952,17015803217322121651001161561870,a,1
2023-05-23 21:40:06.060,752967,17015803217322121651001161561870,a,1
2023-05-23 21:40:19.190,753092,17015803217322121651001161561870,a,1
2023-05-23 21:40:19.190,753103,17015803217322121651001161561870,a,1
2023-05-23 21:41:24.240,753754,17015803217322121651001161561870,a,1
2023-05-23 21:41:27.270,753779,17015803217322121651001161561870,a,1
2023-05-23 21:43:39.390,755104,1701580321732212165101302471870,c,1
2023-05-23 21:43:41.410,755123,1701580321732212165101302471870,c,1
2023-05-23 21:44:36.360,755674,17015803217322121651001161561870,a,1
2023-05-23 21:44:39.390,755711,17015803217322121651001161561870,a,1
2023-05-23 21:45:12.120,756040,17015803217322121651001161561870,a,1
2023-05-23 21:45:13.130,756059,17015803217322121651001161561870,a,1
2023-05-23 21:48:27.270,757986,17015803217322121651001161561870,a,1
2023-05-23 21:48:40.400,758121,17015803217322121651001161561870,a,1
2023-05-23 21:48:45.450,758174,17015803217322121651001161561870,a,1
2023-05-23 21:48:55.550,758279,1701580321732212165102255211870,d,1
2023-05-23 21:48:58.580,758312,1701580321732212165102255211870,d,1
2023-05-23 21:49:50.500,758837,1701580321732212165102255211870,d,1
2023-05-23 21:49:51.510,758848,1701580321732212165101302471870,c,1
2023-05-23 21:49:52.520,758863,1701580321732212165101302471870,c,1
2023-05-23 21:51:25.250,759794,1701580321732212165102255211870,d,1
2023-05-23 21:51:27.270,759815,1701580321732212165102255211870,d,1
2023-05-23 21:51:28.280,759830,1701580321732212165102255211870,d,1
2023-05-23 21:51:40.400,759949,1701580321732212165102255211870,d,1
2023-05-23 21:51:41.410,759962,1701580321732212165102255211870,d,1
2023-05-23 21:52:33.330,760481,1701580321732212165102255211870,d,1
2023-05-23 21:52:33.330,760492,1701580321732212165102255211870,d,1
2023-05-23 21:52:50.500,760663,1701580321732212165101302471870,c,1
2023-05-23 21:52:53.530,760690,1701580321732212165101302471870,c,1
2023-05-23 21:53:40.400,761165,1701580321732212165102255211870,d,1
2023-05-23 21:53:41.410,761176,1701580321732212165102255211870,d,1
2023-05-23 21:54:06.060,761435,1701580321732212165102255211870,d,1
2023-05-23 21:54:07.070,761446,1701580321732212165102255211870,d,1
2023-05-23 21:55:38.380,762349,1701580321732212165102731631870,e,1
2023-05-23 21:55:39.390,762364,1701580321732212165102731631870,e,1
2023-05-23 21:58:54.540,764317,17015803217322121651001161561870,a,1
2023-05-23 21:58:56.560,764338,17015803217322121651001161561870,a,1
2023-05-23 22:00:26.260,765231,17015803217322121651001161561870,a,1
2023-05-23 22:00:27.270,765248,17015803217322121651001161561870,a,1
2023-05-23 22:00:41.410,765397,1701580321732212165102731631870,e,1
2023-05-23 22:00:43.430,765420,1701580321732212165102731631870,e,1
2023-05-23 22:01:53.530,766121,17015803217322121651001161561870,a,1
2023-05-23 22:01:55.550,766138,17015803217322121651001161561870,a,1
2023-05-23 22:02:01.010,766201,17015803217322121651001161561870,a,1
2023-05-23 22:02:03.030,766226,17015803217322121651001161561870,a,1
2023-05-23 22:02:09.090,766285,17015803217322121651001161561870,a,1
2023-05-23 22:02:11.110,766310,17015803217322121651001161561870,a,1
2023-05-23 22:02:18.180,766389,17015803217322121651001161561870,a,1
2023-05-23 22:02:20.200,766410,17015803217322121651001161561870,a,1
2023-05-23 22:05:16.160,768161,1701580321732212165101302471870,c,1
2023-05-23 22:05:17.170,768174,1701580321732212165101302471870,c,1
2023-05-23 22:05:21.210,768217,17015803217322121651001161561870,a,1
2023-05-23 22:05:22.220,768234,17015803217322121651001161561870,a,1
2023-05-23 22:06:22.220,768833,17015803217322121651001161561870,a,1
2023-05-23 22:06:25.250,768868,17015803217322121651001161561870,a,1
2023-05-23 22:06:45.450,769071,1701580321732212165102731631870,e,1
2023-05-23 22:07:32.320,769542,1701580321732212165102255211870,d,1
2023-05-23 22:07:33.330,769561,1701580321732212165102255211870,d,1
2023-05-23 22:07:40.400,769628,1701580321732212165101302471870,c,1
2023-05-23 22:07:43.430,769663,1701580321732212165101302471870,c,1
2023-05-23 22:08:07.070,769906,17015803217322121651001161561870,a,1
2023-05-23 22:08:08.080,769919,17015803217322121651001161561870,a,1
2023-05-23 22:09:44.440,770874,1701580321732212165102731631870,e,1
2023-05-23 22:09:45.450,770895,1701580321732212165102731631870,e,1
2023-05-23 22:09:58.580,771022,17015803217322121651001161561870,a,1
2023-05-23 22:10:00.000,771049,17015803217322121651001161561870,a,1
2023-05-23 22:10:47.470,771520,17015803217322121651001161561870,a,1
2023-05-23 22:10:51.510,771563,17015803217322121651001161561870,a,1
2023-05-23 22:11:15.150,771810,1701580321732212165102255211870,d,1
2023-05-23 22:11:16.160,771821,1701580321732212165102255211870,d,1
2023-05-23 22:12:13.130,772392,17015803217322121651001161561870,a,1
2023-05-23 22:12:14.140,772405,17015803217322121651001161561870,a,1
2023-05-23 22:12:34.340,772606,17015803217322121651001161561870,a,1
2023-05-23 22:12:45.450,772723,1701580321732212165102255211870,d,1
2023-05-23 22:12:46.460,772736,1701580321732212165102255211870,d,1
2023-05-23 22:12:55.550,772825,17015803217322121651001161561870,a,1
2023-05-23 22:12:56.560,772838,17015803217322121651001161561870,a,1
2023-05-23 22:13:59.590,773471,1701580321732212165102255211870,d,1
2023-05-23 22:14:00.000,773482,1701580321732212165102255211870,d,1
2023-05-23 22:14:16.160,773641,17015803217322121651001161561870,a,1
2023-05-23 22:14:35.350,773840,1701580321732212165102255211870,d,1
2023-05-23 22:14:36.360,773853,1701580321732212165102255211870,d,1
2023-05-23 22:14:43.430,773922,1701580321732212165102731631870,e,1
2023-05-23 22:14:45.450,773943,1701580321732212165102731631870,e,1
2023-05-23 22:14:49.490,773992,1701580321732212165102255211870,d,1
2023-05-23 22:14:50.500,774001,1701580321732212165102255211870,d,1
2023-05-23 22:14:54.540,774052,1701580321732212165102255211870,d,1
2023-05-23 22:14:55.550,774063,1701580321732212165102255211870,d,1
2023-05-23 22:15:43.430,774538,1701580321732212165102255211870,d,1
2023-05-23 22:16:00.000,774713,17015803217322121651001161561870,a,1
2023-05-23 22:16:01.010,774728,17015803217322121651001161561870,a,1
2023-05-23 22:16:21.210,774927,1701580321732212165102255211870,d,1
2023-05-23 22:16:21.210,774938,1701580321732212165102255211870,d,1
2023-05-23 22:19:58.580,777095,1701580321732212165102255211870,d,1
2023-05-23 22:19:58.580,777106,1701580321732212165102255211870,d,1
2023-05-23 22:20:05.050,777173,1701580321732212165102255211870,d,1
2023-05-23 22:20:06.060,777188,1701580321732212165102255211870,d,1
2023-05-23 22:20:17.170,777303,1701580321732212165102255211870,d,1
2023-05-23 22:20:18.180,777314,1701580321732212165102255211870,d,1
2023-05-23 22:20:21.210,777347,1701580321732212165102255211870,d,1
2023-05-23 22:20:23.230,777366,1701580321732212165102255211870,d,1
2023-05-23 22:20:39.390,777537,1701580321732212165102255211870,d,1
2023-05-23 22:20:40.400,777546,1701580321732212165102255211870,d,1
2023-05-23 22:21:12.120,777865,1701580321732212165102731631870,e,1
2023-05-23 22:21:13.130,777878,1701580321732212165102731631870,e,1
2023-05-23 22:22:12.120,778473,17015803217322121651001161561870,a,1
2023-05-23 22:22:12.120,778482,17015803217322121651001161561870,a,1
2023-05-23 22:22:19.190,778555,17015803217322121651001161561870,a,1
2023-05-23 22:22:33.330,778694,17015803217322121651001161561870,a,1
2023-05-23 22:23:01.010,778973,1701580321732212165102731631870,e,1
2023-05-23 22:23:01.010,778982,1701580321732212165102731631870,e,1
2023-05-23 22:23:03.030,779007,17015803217322121651001161561870,a,1
2023-05-23 22:23:05.050,779022,17015803217322121651001161561870,a,1
2023-05-23 22:24:42.420,779997,17015803217322121651001161561870,a,1
2023-05-23 22:34:34.340,785894,1701580321732212165102731631870,e,1
2023-05-23 22:34:35.350,785907,1701580321732212165102731631870,e,1
2023-05-23 22:35:03.030,786186,17015803217322121651001161561870,a,1
2023-05-23 22:35:04.040,786197,17015803217322121651001161561870,a,1
2023-05-23 22:36:04.040,786806,17015803217322121651001161561870,a,1
2023-05-23 22:36:06.060,786825,17015803217322121651001161561870,a,1
2023-05-23 22:37:18.180,787542,1701580321732212165101302471870,c,1
2023-05-23 22:37:19.190,787559,1701580321732212165101302471870,c,1
2023-05-23 22:37:21.210,787586,1701580321732212165102731631870,e,1
2023-05-23 22:37:23.230,787603,1701580321732212165102731631870,e,1
2023-05-23 22:38:02.020,787998,1701580321732212165102255211870,d,1
2023-05-23 22:38:03.030,788011,1701580321732212165102255211870,d,1
2023-05-23 22:38:08.080,788068,1701580321732212165101302471870,c,1
2023-05-23 22:38:10.100,788087,1701580321732212165101302471870,c,1
2023-05-23 22:41:35.350,790134,1701580321732212165101302471870,c,1
2023-05-23 22:41:36.360,790149,1701580321732212165101302471870,c,1
2023-05-23 22:42:12.120,790510,1701580321732212165101302471870,c,1
2023-05-23 22:42:13.130,790523,1701580321732212165101302471870,c,1
2023-05-23 22:42:56.560,790952,1701580321732212165102731631870,e,1
2023-05-23 22:42:56.560,790961,1701580321732212165102731631870,e,1
2023-05-23 22:46:34.340,793132,1701580321732212165102255211870,d,1
2023-05-23 22:46:35.350,793141,1701580321732212165102255211870,d,1
2023-05-23 22:46:45.450,793252,1701580321732212165102731631870,e,1
2023-05-23 22:46:46.460,793263,1701580321732212165102731631870,e,1
2023-05-23 22:50:18.180,795372,1701580321732212165102731631870,e,1
2023-05-23 22:50:18.180,795381,1701580321732212165102731631870,e,1
2023-05-23 22:51:25.250,796052,17015803217322121651001161561870,a,1
2023-05-23 22:51:26.260,796065,17015803217322121651001161561870,a,1
2023-05-23 22:52:47.470,796872,17015803217322121651001161561870,a,1
2023-05-23 22:52:48.480,796887,17015803217322121651001161561870,a,1
2023-05-23 22:55:03.030,798236,1701580321732212165102731631870,e,1
2023-05-23 22:55:04.040,798249,1701580321732212165102731631870,e,1
2023-05-23 23:03:38.380,803366,1701580321732212165102255211870,d,1
2023-05-23 23:03:39.390,803381,1701580321732212165102255211870,d,1
2023-05-23 23:04:11.110,803708,1701580321732212165102731631870,e,1
2023-05-23 23:04:12.120,803719,1701580321732212165102731631870,e,1
2023-05-23 23:05:05.050,804252,1701580321732212165102255211870,d,1
2023-05-23 23:05:06.060,804263,1701580321732212165102255211870,d,1
2023-05-23 23:07:29.290,805690,1701580321732212165102731631870,e,1
2023-05-23 23:07:30.300,805703,1701580321732212165102731631870,e,1
2023-05-23 23:09:42.420,807018,1701580321732212165102731631870,e,1
2023-05-23 23:09:42.420,807027,1701580321732212165102731631870,e,1
